title:take 1, start timestamp:1708896303.324575, stop timestamp:1708896347.329615, headset type:INSIGHT, headset serial:A2D2029A, headset firmware:932, channels:89, sampling rate:eeg_128;pm_0.1;pow_8, samples:5632      , version:2.2, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,PM.Attention.IsActive,PM.Attention.Scaled,PM.Attention.Raw,PM.Attention.Min,PM.Attention.Max,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1708896308.154110,1708896308.154251,122.000000,0.000000,4918.974121,4495.384766,4562.563965,4670.769043,4900.512695,450.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.161925,1708896308.162166,123.000000,0.000000,4979.487305,4546.666504,4638.461426,4637.948730,4924.102539,1023.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.169740,1708896308.169881,124.000000,0.000000,5050.769043,4532.820313,4569.743652,4639.487305,4931.282227,450.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.177555,1708896308.177796,125.000000,0.000000,5048.717773,4486.153809,4573.333496,4692.307617,4944.615234,450.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.002533,66.947006,95.809662,95.639687,29.496870,1494.520020,164.345673,71.314850,31.895754,38.139084,386.833038,147.278244,93.548218,76.058228,53.349068,367.210693,96.115929,38.052563,66.512222,46.797173,631.019348,268.588593,63.253956,98.913277,38.616741
1708896308.185370,1708896308.185510,126.000000,0.000000,5051.282227,4445.128418,4635.897461,4703.077148,4957.948730,450.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.193184,1708896308.193425,127.000000,0.000000,5048.717773,4426.666504,4580.000000,4690.256348,4975.897461,236.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.200999,1708896308.201140,0.000000,0.000000,5027.692383,4451.282227,4565.641113,4659.487305,4970.256348,450.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.208814,1708896308.209055,1.000000,0.000000,5028.717773,4457.948730,4584.615234,4613.846191,4925.641113,450.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.216629,1708896308.216770,2.000000,0.000000,5031.282227,4419.487305,4535.897461,4627.179688,4886.666504,1023.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.224444,1708896308.224685,3.000000,0.000000,4995.897461,4386.153809,4580.000000,4682.563965,4890.769043,450.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.232258,1708896308.232400,4.000000,0.000000,4964.102539,4315.384766,4601.025879,4658.974121,4904.102539,1023.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.240073,1708896308.240315,5.000000,0.000000,4970.256348,4254.358887,4475.384766,4595.384766,4921.538574,450.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.247888,1708896308.248030,6.000000,0.000000,4954.871582,4321.538574,4534.358887,4589.230957,4901.538574,1023.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.255703,1708896308.255945,7.000000,0.000000,4928.717773,4340.000000,4662.051270,4613.333496,4849.230957,450.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.263517,1708896308.263659,8.000000,0.000000,4923.077148,4203.077148,4505.641113,4600.000000,4871.282227,450.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.271332,1708896308.271574,9.000000,0.000000,4933.333496,4192.307617,4399.487305,4587.692383,4902.563965,1023.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.279147,1708896308.279289,10.000000,0.000000,4918.974121,4301.025879,4571.794922,4625.641113,4850.769043,450.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.286962,1708896308.287203,11.000000,0.000000,4903.077148,4263.077148,4641.025879,4610.256348,4829.743652,1023.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.294777,1708896308.294918,12.000000,0.000000,4940.000000,4187.179688,4490.769043,4520.000000,4865.641113,450.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.302591,1708896308.302833,13.000000,0.000000,4953.333496,4193.846191,4402.563965,4500.000000,4838.974121,450.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.637756,68.639214,85.610687,77.196922,19.676632,1453.435181,185.975800,69.962982,27.788063,33.125862,400.356812,159.271225,85.422867,61.108509,42.202045,421.114044,128.388580,38.545769,50.802521,36.492397,600.692505,276.954742,63.792652,73.606148,26.009428
1708896308.310406,1708896308.310547,14.000000,0.000000,4877.436035,4168.717773,4424.102539,4541.538574,4798.974121,450.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.318221,1708896308.318462,15.000000,0.000000,4841.538574,4193.333496,4497.948730,4516.922852,4831.282227,1023.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.326036,1708896308.326176,16.000000,0.000000,4901.025879,4270.256348,4567.692383,4469.230957,4852.307617,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.333851,1708896308.334092,17.000000,0.000000,4927.179688,4178.461426,4529.230957,4492.307617,4846.666504,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.341665,1708896308.342007,18.000000,0.000000,4909.230957,4078.974365,4442.051270,4512.307617,4865.128418,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.349480,1708896308.349722,19.000000,0.000000,4910.256348,4179.487305,4521.538574,4476.410156,4860.000000,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.357295,1708896308.357437,20.000000,0.000000,4897.948730,4195.897461,4616.410156,4468.205078,4817.436035,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.365110,1708896308.365152,21.000000,0.000000,4869.230957,4036.923096,4504.102539,4473.846191,4826.153809,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.372924,1708896308.373067,22.000000,0.000000,4872.820313,4003.076904,4384.102539,4447.692383,4844.102539,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.380739,1708896308.380781,23.000000,0.000000,4873.333496,4063.076904,4448.717773,4478.974121,4792.307617,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.388554,1708896308.388496,24.000000,0.000000,4851.282227,4030.769287,4546.153809,4511.794922,4780.512695,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.396369,1708896308.396210,25.000000,0.000000,4870.256348,4003.589844,4526.153809,4412.307617,4802.051270,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.404184,1708896308.403925,26.000000,0.000000,4891.794922,3975.384521,4432.820313,4358.461426,4767.179688,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.411998,1708896308.411840,27.000000,0.000000,4838.974121,3888.718018,4366.666504,4458.461426,4752.820313,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.419813,1708896308.419555,28.000000,0.000000,4797.948730,3865.641113,4374.358887,4444.615234,4794.358887,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.427628,1708896308.427470,29.000000,0.000000,4799.487305,3920.000000,4408.205078,4365.641113,4774.358887,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.714050,66.182327,69.989243,58.382019,13.156267,1353.432739,194.988007,62.780762,23.017967,27.985638,380.871368,168.591171,73.051254,47.524712,34.023167,437.099457,162.626480,44.027752,37.206638,28.216555,523.366333,268.204834,63.850750,49.605461,17.283245
1708896308.435443,1708896308.435386,30.000000,0.000000,4779.487305,3945.128174,4465.641113,4539.487305,4693.846191,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.443257,1708896308.443301,31.000000,0.000000,4774.871582,3954.871826,4489.230957,4661.538574,4665.128418,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.451072,1708896308.451217,32.000000,0.000000,4796.922852,3996.410156,4499.487305,4488.205078,4699.487305,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.458887,1708896308.459132,33.000000,0.000000,4786.666504,4008.205078,4561.025879,4389.230957,4740.512695,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.466702,1708896308.467048,34.000000,0.000000,4791.282227,3990.256348,4591.282227,4440.000000,4723.077148,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.474517,1708896308.474762,35.000000,0.000000,4820.512695,3956.410156,4495.897461,4401.538574,4722.563965,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.482331,1708896308.482677,36.000000,0.000000,4791.794922,3907.692383,4408.205078,4357.948730,4779.487305,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.490146,1708896308.490593,37.000000,0.000000,4740.512695,3864.102539,4396.410156,4414.871582,4780.512695,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.497961,1708896308.498508,38.000000,0.000000,4735.897461,3856.923096,4381.538574,4417.436035,4756.410156,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.505776,1708896308.506223,39.000000,0.000000,4742.051270,3868.205078,4372.820313,4398.974121,4767.692383,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.513590,1708896308.513937,40.000000,0.000000,4696.922852,3846.153809,4371.282227,4407.692383,4746.153809,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.521405,1708896308.521852,41.000000,0.000000,4681.025879,3849.743652,4360.000000,4390.769043,4699.487305,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.529220,1708896308.529567,42.000000,0.000000,4706.153809,3888.718018,4361.538574,4377.436035,4692.307617,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.537035,1708896308.537482,43.000000,0.000000,4699.487305,3892.820557,4375.384766,4387.692383,4702.051270,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.544850,1708896308.545397,44.000000,0.000000,4682.563965,3901.025635,4381.025879,4416.922852,4692.820313,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.552664,1708896308.553312,45.000000,0.000000,4700.000000,3924.615479,4392.307617,4401.538574,4680.000000,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.289276,61.846844,53.266136,43.625576,10.313423,1193.027710,190.362396,52.969654,18.801685,23.690168,330.079803,180.716537,61.503777,39.205612,29.946600,410.855133,193.570511,56.103214,29.812208,22.934870,434.144684,247.626434,63.259449,33.089848,13.465423
1708896308.560479,1708896308.561027,46.000000,0.000000,4696.922852,3910.256348,4375.897461,4358.461426,4649.230957,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.568294,1708896308.568942,47.000000,0.000000,4675.384766,3867.179443,4354.358887,4367.179688,4636.922852,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.576109,1708896308.576657,48.000000,0.000000,4658.974121,3883.589844,4352.820313,4397.948730,4628.205078,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.583923,1708896308.584572,49.000000,0.000000,4649.230957,3910.769287,4373.333496,4383.589844,4610.256348,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.591738,1708896308.592287,50.000000,0.000000,4649.230957,3926.153809,4405.128418,4375.384766,4622.563965,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.599553,1708896308.600202,51.000000,0.000000,4634.871582,3953.846191,4398.974121,4424.102539,4613.333496,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.607368,1708896308.607916,52.000000,0.000000,4617.948730,3909.230713,4341.025879,4423.589844,4602.051270,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.615183,1708896308.615831,53.000000,0.000000,4630.256348,3872.307617,4318.974121,4348.717773,4609.230957,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.622997,1708896308.623546,54.000000,0.000000,4653.333496,3915.897461,4333.333496,4315.897461,4633.846191,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.630812,1708896308.631461,55.000000,0.000000,4620.000000,3938.974365,4332.307617,4331.282227,4684.615234,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.638627,1708896308.639176,56.000000,0.000000,4588.717773,3933.333252,4296.922852,4325.128418,4672.307617,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.646442,1708896308.647091,57.000000,0.000000,4618.461426,3886.153809,4276.922852,4303.077148,4621.538574,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.654256,1708896308.654806,58.000000,0.000000,4613.846191,3918.974365,4297.436035,4305.128418,4613.333496,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.662071,1708896308.662722,59.000000,0.000000,4621.025879,4014.358887,4315.384766,4266.153809,4597.436035,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.669886,1708896308.670637,60.000000,0.000000,4644.102539,4042.564209,4375.384766,4257.948730,4598.974121,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.677701,1708896308.678352,61.000000,0.000000,4592.307617,4065.641113,4485.641113,4300.512695,4632.307617,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.378113,57.611511,38.761223,34.065975,9.819363,997.656128,173.009491,44.393826,15.814293,20.780958,270.023804,196.772614,54.156754,36.719013,29.440823,366.512848,214.481140,71.652779,29.159372,20.037460,374.228912,220.196945,60.820827,25.376081,13.171836
1708896308.685516,1708896308.686067,62.000000,0.000000,4579.487305,4096.410156,4513.333496,4270.256348,4587.179688,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708896308.693330,1708896308.693782,63.000000,0.000000,4628.205078,4037.948730,4404.615234,4250.256348,4510.769043,0.000000,3.000000,64.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
