Timestamp,EEG.AF3,EEG.Pz,EEG.AF4,CQ.AF3,CQ.Pz,CQ.AF4,CQ.Overall,EQ.OVERALL,EQ.AF3,EQ.Pz,EQ.AF4,PM.Attention.IsActive,PM.Attention.Scaled,PM.Attention.Raw,PM.Attention.Min,PM.Attention.Max,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,label
1709134431.171547,4395.897461,4186.666504,4298.461426,4.0,4.0,4.0,100.0,100.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.750664,6.734674,6.794975,8.08549,9.069006,5.277243,2.758774,2.217868,1.716188,0.80679,53.644733,4.035183,3.356403,2.950845,0.979214,-1.0
1709134431.296583,4381.025879,4198.461426,4355.897461,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.09948,5.779923,5.48205,7.122789,7.870059,4.309123,2.65795,1.998518,1.419217,0.649454,43.392757,4.24868,2.93798,2.364181,0.913408,-1.0
1709134431.421618,4405.641113,4190.769043,4389.230957,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.537647,4.57459,3.964499,5.706179,6.545614,3.551612,2.677363,1.645841,1.241586,0.538165,31.109604,4.256661,2.401691,1.841261,0.862517,-1.0
1709134431.546654,4435.384766,4198.461426,4399.487305,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.436768,3.416322,2.650495,4.196525,5.477757,3.158981,2.702266,1.268134,1.158674,0.472567,19.066315,4.125804,1.939341,1.438946,0.82484,-1.0
1709134431.671689,4428.205078,4188.205078,4411.794922,4.0,4.0,4.0,100.0,91.666664,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.295393,2.644151,1.860474,2.929263,4.890597,3.015579,2.664943,0.971516,1.105193,0.431896,9.810016,3.942525,1.730615,1.160952,0.789053,-1.0
1709134431.671689,4428.205078,4188.205078,4411.794922,4.0,4.0,4.0,100.0,91.666664,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.295393,2.644151,1.860474,2.929263,4.890597,3.015579,2.664943,0.971516,1.105193,0.431896,9.810016,3.942525,1.730615,1.160952,0.789053,-1.0
1709134431.796725,4456.922852,4191.794922,4423.077148,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.750154,2.256154,1.629312,2.095465,4.769699,3.075887,2.523746,0.794286,1.026027,0.395308,4.600503,3.688753,1.831742,0.985821,0.745879,-1.0
1709134431.92176,4326.153809,4207.692383,4380.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715615,2.105792,1.748097,1.704643,4.920474,3.242476,2.279258,0.725356,0.913066,0.359918,2.43195,3.359345,2.122617,0.885956,0.697783,-1.0
1709134432.046796,4307.179688,4174.358887,4379.487305,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.291837,2.048209,1.950956,1.655012,5.087201,3.464314,1.97864,0.762091,0.789648,0.335186,2.110894,2.977863,2.399374,0.830125,0.653959,-1.0
1709134432.171831,4776.410156,4202.563965,4611.282227,4.0,4.0,4.0,100.0,100.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.365525,2.150842,2.113781,1.843825,5.098652,3.720825,1.68815,0.909248,0.683633,0.333535,2.695821,2.721125,2.497856,0.79292,0.620663,-1.0
1709134432.171831,4776.410156,4202.563965,4611.282227,4.0,4.0,4.0,100.0,100.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.365525,2.150842,2.113781,1.843825,5.098652,3.720825,1.68815,0.909248,0.683633,0.333535,2.695821,2.721125,2.497856,0.79292,0.620663,-1.0
1709134432.296867,4341.538574,4197.94873,4422.563965,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.350954,2.481391,2.306081,2.203219,4.92476,4.140415,1.492957,1.171013,0.609654,0.36317,4.467613,2.664558,2.43447,0.766609,0.602195,-1.0
1709134432.421903,4277.94873,4169.230957,4362.563965,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.169937,3.49713,2.633508,2.696891,4.684378,4.893442,1.440448,1.5461,0.567668,0.421647,9.589191,2.803282,2.342868,0.74731,0.602135,-1.0
1709134432.546938,4327.692383,4186.153809,4383.589844,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.271297,5.873644,3.177662,3.286867,4.63637,5.991547,1.549071,1.99248,0.547638,0.497347,20.364456,3.189587,2.381124,0.719576,0.624781,-1.0
1709134432.671974,4289.743652,4216.410156,4350.769043,4.0,4.0,4.0,100.0,100.0,4.0,4.0,4.0,1.0,0.37505,-2.374033,-3.658199,0.752249,1.0,0.321147,0.165641,-0.614416,1.487775,1.0,0.363499,7.899179,2.741799,17.844134,0.389553,1.0,0.320521,-0.175176,-0.350055,0.154358,1.0,0.309886,0.04428,-0.851472,1.824011,1.0,0.471805,4.823847,-33.682138,47.642798,1.0,0.187902,0.504948,0.470512,0.627308,84.316429,9.876564,3.922112,3.906091,5.004272,7.238508,1.779135,2.417083,0.540171,0.57155,37.579605,3.764777,2.616341,0.682946,0.670744,0.0
1709134432.671974,4289.743652,4216.410156,4350.769043,4.0,4.0,4.0,100.0,100.0,4.0,4.0,4.0,1.0,0.37505,-2.374033,-3.658199,0.752249,1.0,0.321147,0.165641,-0.614416,1.487775,1.0,0.363499,7.899179,2.741799,17.844134,0.389553,1.0,0.320521,-0.175176,-0.350055,0.154358,1.0,0.309886,0.04428,-0.851472,1.824011,1.0,0.471805,4.823847,-33.682138,47.642798,1.0,0.187902,0.504948,0.470512,0.627308,84.316429,9.876564,3.922112,3.906091,5.004272,7.238508,1.779135,2.417083,0.540171,0.57155,37.579605,3.764777,2.616341,0.682946,0.670744,0.0
1709134432.797009,4382.05127,4167.692383,4402.05127,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.110977,15.035992,4.750641,4.489202,5.836182,8.273164,2.022758,2.709617,0.541792,0.62624,58.12915,4.373056,3.006709,0.664796,0.732689,0.0
1709134432.922045,4321.538574,4195.897461,4406.153809,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.752594,20.209957,5.465447,4.981046,6.953731,8.984963,2.164526,2.789628,0.558893,0.650605,76.89679,4.809783,3.399351,0.716683,0.79655,0.0
1709134433.04708,4396.410156,4191.794922,4401.538574,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.058136,23.986395,5.880109,5.322247,8.001784,9.366147,2.135127,2.63875,0.597415,0.641939,87.420784,4.959883,3.623075,0.881986,0.848333,0.0
1709134433.172116,4354.871582,4182.05127,4371.282227,4.0,4.0,4.0,100.0,100.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.571686,25.238449,5.891613,5.476285,8.612076,9.54305,1.953403,2.300073,0.655449,0.605869,86.697784,4.827247,3.547787,1.160487,0.877878,0.0
