Timestamp,EEG.AF3,EEG.AF4,CQ.AF3,CQ.AF4,CQ.Overall,EQ.OVERALL,EQ.AF3,EQ.AF4,PM.Attention.IsActive,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,label
1708964163.345762,4239.487305,4071.794922,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.353577,4238.461426,4088.718018,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.361391,4230.256348,4092.820557,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.369206,4202.05127,4084.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.377021,4220.0,4098.974121,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.384836,4267.179688,4119.487305,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.39265,4253.333496,4112.307617,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.400465,4213.846191,4098.974121,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.40828,4228.717773,4110.256348,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.416095,4257.94873,4129.743652,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.423909,4229.230957,4127.692383,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.431724,4185.128418,4105.641113,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.439539,4197.436035,4107.692383,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.447353,4254.358887,4148.205078,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.455168,4287.692383,4173.333496,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.462983,4266.666504,4162.563965,4.0,4.0,100.0,,,,,249.460999,28.125483,6.747184,3.643114,2.456147,250.492874,29.533075,4.122678,3.360261,1.362524,1.0
1708964163.470798,4244.102539,4145.641113,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.478613,4247.179688,4138.974121,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.486427,4258.461426,4144.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.494242,4270.256348,4158.974121,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.502057,4263.077148,4158.974121,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.509871,4243.077148,4144.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.517686,4258.461426,4154.358887,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.525501,4286.666504,4170.256348,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.533316,4265.641113,4155.897461,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.54113,4240.512695,4148.205078,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.548945,4245.641113,4163.077148,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.55676,4243.589844,4153.846191,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.564574,4242.563965,4144.615234,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.572389,4260.512695,4174.871582,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.580204,4268.205078,4191.794922,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.588019,4263.589844,4186.666504,4.0,4.0,100.0,75.0,4.0,4.0,,370.983093,43.08028,8.487447,4.281776,2.572167,355.192688,42.79578,5.552373,3.268053,1.447812,1.0
1708964163.588019,4263.589844,4186.666504,4.0,4.0,100.0,75.0,4.0,4.0,,370.983093,43.08028,8.487447,4.281776,2.572167,355.192688,42.79578,5.552373,3.268053,1.447812,1.0
1708964163.595833,4249.743652,4190.256348,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.603648,4247.179688,4190.256348,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.611463,4281.025879,4201.538574,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.619278,4315.897461,4251.282227,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.627092,4332.307617,4286.666504,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.634907,4343.589844,4272.820313,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.642722,4349.230957,4270.256348,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.650536,4337.94873,4288.717773,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.658351,4316.410156,4276.410156,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.666166,4315.384766,4262.05127,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.673981,4338.974121,4290.256348,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.681795,4366.666504,4326.153809,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.68961,4376.410156,4326.666504,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.697425,4383.589844,4323.077148,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.70524,4397.94873,4332.820313,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.713054,4393.333496,4337.436035,4.0,4.0,100.0,,,,,490.704254,57.500496,9.819357,4.996952,2.773228,439.568024,53.564175,6.76521,2.998442,1.558702,1.0
1708964163.720869,4374.871582,4333.846191,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.728684,4364.615234,4319.487305,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.736498,4358.974121,4304.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.744313,4349.743652,4296.410156,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.752128,4353.846191,4308.717773,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.759943,4364.102539,4324.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.767757,4355.384766,4324.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.775572,4368.717773,4330.256348,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.783387,4406.153809,4336.410156,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.791201,4411.794922,4333.333496,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.799016,4385.641113,4337.436035,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.806831,4376.410156,4342.563965,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.814646,4382.563965,4332.820313,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.822461,4376.922852,4335.897461,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.830275,4360.512695,4342.563965,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.83809,4341.025879,4323.589844,4.0,4.0,100.0,,,,,583.934387,67.661591,10.437408,5.609,3.026741,486.050323,58.506657,7.430756,2.658826,1.6583,1.0
1708964163.845905,4333.846191,4299.487305,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.853719,4340.0,4291.794922,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.861534,4341.538574,4290.256348,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.869349,4321.025879,4276.922852,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.877164,4282.563965,4251.794922,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.884978,4283.077148,4254.358887,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.892793,4311.794922,4270.769043,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.900608,4298.974121,4250.769043,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.908423,4287.179688,4242.05127,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.916237,4313.333496,4258.974121,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.924052,4294.358887,4230.769043,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.931867,4251.794922,4200.512695,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.939681,4256.410156,4225.641113,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.947496,4240.512695,4223.077148,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.955311,4222.05127,4175.897461,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.963126,4249.230957,4175.384766,4.0,4.0,100.0,,,,,627.444031,70.708572,10.296998,5.970164,3.285177,481.13736,56.206177,7.444298,2.370695,1.717627,1.0
1708964163.97094,4265.128418,4209.743652,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.978755,4264.615234,4210.769043,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.98657,4269.743652,4189.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964163.994384,4232.820313,4178.461426,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964164.002199,4193.846191,4171.282227,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964164.010014,4205.641113,4148.205078,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964164.017829,4194.358887,4127.692383,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964164.025643,4176.922852,4128.205078,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964164.033458,4201.025879,4125.641113,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964164.041273,4192.820313,4100.0,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964164.049088,4150.256348,4066.666748,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964164.056902,4140.0,4058.974365,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964164.064717,4126.666504,4068.205078,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964164.072532,4130.256348,4088.718018,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964164.080346,4180.0,4110.256348,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964164.088161,4197.94873,4117.436035,4.0,4.0,100.0,75.0,4.0,4.0,1.0,606.84259,65.875496,9.65593,6.000932,3.474987,428.607025,47.565651,6.942014,2.213859,1.719395,1.0
1708964168.089302,4477.94873,4238.461426,4.0,4.0,100.0,75.0,4.0,4.0,,92.458954,12.964844,9.384325,2.396388,2.820111,96.671005,5.976008,10.19573,1.790045,1.48002,-1.0
1708964168.097117,4463.077148,4232.307617,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.104932,4441.538574,4235.897461,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.112746,4442.563965,4215.897461,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.120561,4455.897461,4210.256348,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.128376,4448.717773,4220.512695,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.136191,4431.282227,4212.820313,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.144005,4451.794922,4212.820313,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.15182,4469.743652,4225.641113,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.159635,4437.94873,4229.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.16745,4424.102539,4230.256348,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.175264,4455.897461,4246.666504,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.183079,4471.282227,4268.205078,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.190894,4473.846191,4277.94873,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.198708,4487.179688,4287.179688,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.206523,4490.256348,4310.769043,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.214338,4488.717773,4330.256348,4.0,4.0,100.0,,,,,105.508781,14.432071,8.028051,1.861921,2.457554,123.806915,8.033697,9.160853,1.879031,1.660318,-1.0
1708964168.222153,4488.717773,4312.307617,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.229967,4462.05127,4271.282227,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.237782,4428.717773,4249.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.245597,4425.641113,4245.641113,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.253411,4435.897461,4247.692383,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.261226,4437.94873,4249.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.269041,4445.128418,4249.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.276856,4462.05127,4276.922852,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.28467,4483.077148,4335.897461,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.292485,4509.230957,4375.384766,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.3003,4517.94873,4354.871582,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.308115,4489.743652,4333.333496,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.315929,4470.769043,4357.436035,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.323744,4509.230957,4382.05127,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.331559,4547.179688,4380.0,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.339373,4526.666504,4367.179688,4.0,4.0,100.0,,,,,122.587227,15.649244,7.405055,1.562061,2.134947,145.712082,9.58676,8.029325,1.999176,1.752172,-1.0
1708964168.347188,4497.436035,4369.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.355003,4504.615234,4386.153809,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.362818,4517.436035,4393.333496,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.370633,4512.307617,4385.128418,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.378447,4500.512695,4369.743652,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.386262,4494.871582,4355.897461,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.394077,4489.230957,4356.410156,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.401891,4484.615234,4371.282227,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.409706,4499.487305,4380.0,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.417521,4508.717773,4385.641113,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.425336,4479.487305,4396.922852,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.43315,4451.282227,4385.128418,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.440965,4463.077148,4366.666504,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.44878,4472.820313,4358.461426,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.456594,4452.820313,4349.743652,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.464409,4431.794922,4348.205078,4.0,4.0,100.0,,,,,129.775314,15.401139,7.467867,1.3983,1.850605,152.116043,10.310894,7.097291,2.0938,1.711279,-1.0
1708964168.472224,4426.666504,4342.563965,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.480039,4414.871582,4319.487305,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.487853,4372.307617,4297.436035,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.495668,4343.589844,4285.641113,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.503483,4361.025879,4272.820313,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.511298,4364.102539,4252.820313,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.519112,4326.666504,4242.05127,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.526927,4327.179688,4253.333496,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.534742,4377.436035,4274.871582,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.542556,4380.512695,4293.846191,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.550371,4344.102539,4301.025879,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.558186,4360.0,4297.436035,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.566001,4404.102539,4306.153809,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.573815,4408.717773,4321.538574,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.58163,4401.538574,4321.025879,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.589445,4427.179688,4334.358887,4.0,4.0,100.0,75.0,4.0,4.0,,122.460457,13.66657,7.925559,1.304269,1.627745,140.117188,10.255682,6.587444,2.123649,1.551634,-1.0
1708964168.589445,4427.179688,4334.358887,4.0,4.0,100.0,75.0,4.0,4.0,,122.460457,13.66657,7.925559,1.304269,1.627745,140.117188,10.255682,6.587444,2.123649,1.551634,-1.0
1708964168.59726,4466.666504,4368.205078,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.605074,4516.922852,4383.589844,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.612889,4594.358887,4416.410156,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.620704,4682.05127,4478.974121,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.628518,4751.794922,4524.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.636333,4790.256348,4546.153809,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.644148,4817.94873,4562.563965,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.651963,4845.128418,4567.692383,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.659777,4851.282227,4577.436035,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.667592,4828.717773,4595.897461,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.675407,4796.922852,4580.512695,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.683221,4761.025879,4535.897461,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.691036,4710.769043,4491.282227,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.698851,4656.410156,4444.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.706666,4613.846191,4404.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.714481,4560.512695,4379.487305,4.0,4.0,100.0,,,,,103.92495,11.34865,8.407803,1.260366,1.495732,113.839569,9.92023,6.530144,2.071249,1.33898,-1.0
1708964168.722295,4523.077148,4360.0,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.73011,4525.128418,4343.077148,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.737925,4513.333496,4323.589844,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.745739,4460.0,4288.205078,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.753554,4415.384766,4268.717773,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.761369,4400.0,4269.743652,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.769184,4364.615234,4239.487305,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.776998,4318.974121,4197.436035,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.784813,4309.743652,4202.563965,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.792628,4328.205078,4229.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.800443,4335.897461,4222.563965,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.808257,4322.563965,4206.153809,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.816072,4298.461426,4203.589844,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.823887,4278.461426,4201.025879,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.831701,4274.358887,4186.153809,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.839516,4278.974121,4167.179688,4.0,4.0,100.0,,,,,83.204979,9.798145,8.544566,1.265776,1.478546,82.708076,10.165613,6.765664,1.941006,1.152293,-1.0
1708964168.847331,4263.077148,4157.436035,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.855146,4222.563965,4143.589844,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.86296,4185.641113,4110.769043,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.870775,4158.974121,4078.974365,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.87859,4134.871582,4063.076904,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.886404,4117.436035,4044.615479,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.894219,4093.846191,4012.307617,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.902034,4056.923096,3978.461426,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.909849,4024.615479,3950.256348,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.917663,4012.820557,3930.769287,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.925478,4009.230713,3928.205078,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.933293,4008.205078,3935.384521,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.941108,4029.230713,3956.923096,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.948922,4064.102539,3996.923096,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.956737,4101.538574,4051.281982,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.964552,4152.820313,4110.256348,4.0,4.0,100.0,,,,,73.470032,9.976952,8.107887,1.325466,1.583827,59.571217,11.573516,7.019614,1.759063,1.041375,-1.0
1708964168.972366,4224.102539,4167.179688,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.980181,4288.205078,4219.487305,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.987996,4305.641113,4252.307617,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964168.995811,4298.461426,4265.641113,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964169.003626,4301.025879,4267.179688,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964169.01144,4306.666504,4269.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964169.019255,4297.436035,4269.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964169.02707,4286.153809,4268.205078,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964169.034884,4269.743652,4261.538574,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964169.042699,4249.743652,4243.589844,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964169.050514,4252.307617,4236.922852,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964169.058329,4256.922852,4233.846191,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964169.066143,4249.230957,4220.0,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964169.073958,4265.128418,4227.692383,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964169.081773,4298.974121,4256.410156,4.0,4.0,100.0,,,,,,,,,,,,,,,-1.0
1708964169.089587,4317.94873,4260.0,4.0,4.0,100.0,75.0,4.0,4.0,,89.968292,12.497471,7.181621,1.45417,1.779599,54.486767,14.083901,7.109523,1.583173,1.006138,-1.0
1708964185.094151,4407.692383,4420.512695,4.0,4.0,100.0,75.0,4.0,4.0,,38.154682,9.566326,4.802701,2.19748,3.731002,39.474758,10.7478,3.452186,3.6153,1.554936,1.0
1708964185.101966,4443.077148,4457.94873,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.109781,4486.153809,4502.563965,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.117595,4579.487305,4586.153809,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.12541,4635.897461,4625.128418,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.133225,4649.230957,4617.436035,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.141039,4698.461426,4647.179688,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.148854,4752.307617,4701.025879,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.156669,4752.820313,4709.743652,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.164484,4748.205078,4682.05127,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.172298,4743.589844,4657.94873,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.180113,4720.512695,4662.05127,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.187928,4713.846191,4658.461426,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.195742,4701.025879,4628.717773,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.203557,4711.282227,4604.615234,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.211372,4781.025879,4608.205078,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.219187,4811.794922,4627.692383,4.0,4.0,100.0,,,,,25.380468,7.463069,4.851162,1.85907,3.645008,25.137308,8.178162,3.126591,3.930304,1.382309,1.0
1708964185.227002,4741.538574,4604.615234,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.234816,4705.641113,4551.794922,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.242631,4741.538574,4537.94873,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.250446,4699.487305,4545.641113,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.25826,4608.717773,4506.153809,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.266075,4623.589844,4479.487305,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.27389,4695.897461,4505.128418,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.281705,4694.871582,4522.563965,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.289519,4638.974121,4512.307617,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.297334,4616.922852,4495.897461,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.305149,4644.102539,4474.358887,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
1708964185.312964,4658.974121,4452.307617,4.0,4.0,100.0,,,,,,,,,,,,,,,1.0
