Timestamp,EEG.AF3,EEG.Pz,EEG.AF4,CQ.AF3,CQ.Pz,CQ.AF4,CQ.Overall,EQ.OVERALL,EQ.AF3,EQ.Pz,EQ.AF4,PM.Attention.IsActive,PM.Attention.Scaled,PM.Attention.Raw,PM.Attention.Min,PM.Attention.Max,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,label
1709135094.235338,4410.256348,4154.871582,4338.974121,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.465795,3.633364,2.674512,2.517195,2.871546,10.055075,4.034163,2.64663,0.641364,0.406332,9.924666,2.47158,2.17275,1.119881,0.652196,-1.0
1709135094.360374,4396.922852,4116.410156,4327.179688,4.0,4.0,4.0,100.0,91.666664,4.0,4.0,4.0,1.0,0.44257,-2.204967,-3.729243,0.859571,1.0,0.357721,0.18187,-0.672613,1.614579,1.0,0.293801,7.564943,2.661666,17.830812,0.266519,1.0,0.407789,-0.125243,-0.338082,0.138855,1.0,0.349015,0.262463,-0.768862,1.773453,1.0,0.473331,5.247385,-40.131855,55.160766,1.0,0.414331,0.537705,0.466741,0.637905,4.534189,2.859319,2.443855,2.262357,2.823624,13.309118,4.749481,2.447052,0.631903,0.392262,9.476209,2.23768,1.765409,1.154041,0.665364,-1.0
1709135094.360374,4396.922852,4116.410156,4327.179688,4.0,4.0,4.0,100.0,91.666664,4.0,4.0,4.0,1.0,0.44257,-2.204967,-3.729243,0.859571,1.0,0.357721,0.18187,-0.672613,1.614579,1.0,0.293801,7.564943,2.661666,17.830812,0.266519,1.0,0.407789,-0.125243,-0.338082,0.138855,1.0,0.349015,0.262463,-0.768862,1.773453,1.0,0.473331,5.247385,-40.131855,55.160766,1.0,0.414331,0.537705,0.466741,0.637905,4.534189,2.859319,2.443855,2.262357,2.823624,13.309118,4.749481,2.447052,0.631903,0.392262,9.476209,2.23768,1.765409,1.154041,0.665364,-1.0
1709135094.485409,4432.307617,4138.974121,4321.025879,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.948691,2.442218,2.596388,2.21412,2.892497,15.552477,5.199731,2.440319,0.75829,0.440033,8.321754,1.991643,1.719166,1.26823,0.704955,-1.0
1709135094.610445,4404.102539,4240.0,4292.820313,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.421596,2.121007,2.843814,2.308918,3.083042,15.906563,5.081369,2.502572,0.981764,0.534309,6.870901,1.801908,1.927905,1.413796,0.753376,-1.0
1709135094.73548,4400.512695,4067.692383,4328.717773,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.019243,1.794069,2.970074,2.497764,3.362516,14.034511,4.358615,2.475575,1.262635,0.643099,5.367991,1.695732,2.196895,1.555356,0.790822,-1.0
1709135094.860516,4322.05127,4147.179688,4344.615234,4.0,4.0,4.0,100.0,91.666664,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.892258,1.497188,2.907977,2.722037,3.643141,11.28459,3.410913,2.27987,1.545408,0.732902,4.297596,1.734253,2.359064,1.672581,0.806708,-1.0
1709135094.860516,4322.05127,4147.179688,4344.615234,4.0,4.0,4.0,100.0,91.666664,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.892258,1.497188,2.907977,2.722037,3.643141,11.28459,3.410913,2.27987,1.545408,0.732902,4.297596,1.734253,2.359064,1.672581,0.806708,-1.0
1709135094.985551,4303.077148,4114.358887,4309.230957,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.878629,1.286896,2.700762,2.913757,3.828174,10.049295,2.748166,1.937942,1.766749,0.783795,3.710858,1.931221,2.324434,1.742983,0.804576,-1.0
1709135095.110587,4744.102539,4124.102539,4264.102539,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.206076,1.187857,2.459183,3.022641,3.858121,12.713263,2.719081,1.563193,1.878878,0.796522,3.575776,2.292203,2.133542,1.74651,0.79343,-1.0
1709135095.235623,4845.128418,4104.102539,4262.563965,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.707943,1.243885,2.293968,3.024557,3.730258,19.851168,3.283871,1.272113,1.856559,0.785323,3.766286,2.803581,1.895348,1.670786,0.777756,-1.0
1709135095.360658,4892.820313,4119.487305,4217.436035,4.0,4.0,4.0,100.0,91.666664,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.872251,1.466006,2.26293,2.908682,3.490582,29.8423,4.067862,1.123308,1.714727,0.770286,4.110347,3.35527,1.715085,1.525743,0.75913,-1.0
1709135095.360658,4892.820313,4119.487305,4217.436035,4.0,4.0,4.0,100.0,91.666664,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.872251,1.466006,2.26293,2.908682,3.490582,29.8423,4.067862,1.123308,1.714727,0.770286,4.110347,3.35527,1.715085,1.525743,0.75913,-1.0
1709135095.485694,4952.307617,4180.512695,4350.769043,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.639448,1.921089,2.409767,2.68836,3.204368,39.363949,4.631484,1.103776,1.4996,0.772328,4.435266,3.786003,1.632466,1.348624,0.743794,-1.0
1709135095.610729,4878.461426,4236.410156,4420.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.161945,2.650759,2.799896,2.397177,2.912082,44.849953,4.740461,1.151644,1.271497,0.81066,4.580408,3.973475,1.668898,1.203651,0.745467,-1.0
1709135095.735765,4974.871582,4217.94873,4546.666504,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.835022,3.565311,3.44376,2.116204,2.621606,44.616043,4.413257,1.199055,1.089801,0.89169,4.568666,3.832054,1.805901,1.165483,0.775875,-1.0
1709135095.8608,4029.230713,4140.0,4396.922852,4.0,4.0,4.0,100.0,91.666664,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.295731,4.565767,4.303007,1.94422,2.329982,39.126209,3.836798,1.217366,0.990302,1.005577,4.704543,3.496539,2.025907,1.278982,0.831552,-1.0
1709135106.86393,4670.769043,4127.179688,4278.461426,4.0,4.0,4.0,100.0,100.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.026329,43.921173,9.021498,1.292884,2.439007,47.638714,4.371068,2.114569,1.687041,1.639057,26.288704,21.461164,3.508368,1.841633,0.914791,1.0
1709135106.988965,4505.641113,4145.641113,4237.436035,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.290527,45.031967,9.474104,1.485043,2.361667,52.092316,4.364954,1.826322,1.741384,1.457377,26.351028,22.557556,3.976799,2.020106,0.9049,1.0
1709135107.114001,4455.897461,4118.461426,4186.153809,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.483147,40.489193,8.842351,1.734902,2.329258,57.986557,4.309135,1.513982,1.796688,1.214385,23.287483,20.924414,3.970242,2.137761,0.905054,1.0
1709135107.239036,4445.641113,4161.538574,4184.615234,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.219749,33.195263,7.391791,1.984913,2.276819,61.369678,4.314227,1.26584,1.822737,0.957183,18.749376,17.511694,3.466446,2.161031,0.912533,1.0
1709135107.364072,4461.538574,4089.743652,4172.820313,4.0,4.0,4.0,100.0,100.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.800434,26.924974,5.68092,2.181387,2.156493,60.031181,4.514951,1.124737,1.780038,0.743192,14.833652,13.819501,2.647482,2.07467,0.92142,1.0
1709135107.364072,4461.538574,4089.743652,4172.820313,4.0,4.0,4.0,100.0,100.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.800434,26.924974,5.68092,2.181387,2.156493,60.031181,4.514951,1.124737,1.780038,0.743192,14.833652,13.819501,2.647482,2.07467,0.92142,1.0
1709135107.489107,4689.743652,4171.282227,4472.307617,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.559746,24.213186,4.305243,2.290972,1.961031,53.656284,4.904936,1.075151,1.642917,0.619252,12.976285,11.107821,1.797226,1.887916,0.926703,1.0
1709135107.614143,3903.076904,4161.025879,4270.769043,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.395847,25.255499,3.667347,2.297504,1.720541,43.856228,5.28723,1.073882,1.428517,0.608631,13.243809,9.937296,1.14938,1.641223,0.93901,1.0
1709135107.739179,3836.923096,4165.641113,4237.94873,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.214153,28.249802,3.755638,2.214134,1.498043,33.497044,5.455042,1.076474,1.193118,0.706393,15.861175,10.072735,0.779105,1.392211,0.984436,1.0
1709135107.864214,3905.641113,4086.666748,4195.384766,4.0,4.0,4.0,100.0,91.666664,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.013664,30.944145,4.286633,2.094956,1.407738,25.352104,5.294468,1.086389,1.00058,0.882072,22.260124,10.94391,0.625929,1.200123,1.083584,1.0
1709135107.864214,3905.641113,4086.666748,4195.384766,4.0,4.0,4.0,100.0,91.666664,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.013664,30.944145,4.286633,2.094956,1.407738,25.352104,5.294468,1.086389,1.00058,0.882072,22.260124,10.94391,0.625929,1.200123,1.083584,1.0
1709135107.98925,3895.897461,4105.128418,4204.102539,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.982101,31.975674,4.874039,2.015101,1.582338,20.768585,4.775284,1.127146,0.892576,1.087681,34.112686,12.021602,0.566511,1.095171,1.225359,1.0
1709135108.114285,3977.435791,4101.538574,4166.153809,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.077484,31.295111,5.144836,2.036039,2.099187,19.342428,3.972458,1.207585,0.865386,1.264244,50.665302,12.988545,0.504469,1.073554,1.362409,1.0
1709135108.239321,4043.589844,4061.538574,4117.94873,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.418365,29.349779,5.004355,2.188638,2.9151,19.635302,3.079387,1.317428,0.888616,1.358353,68.591209,13.573528,0.435006,1.113204,1.433199,1.0
1709135108.364356,4113.333496,4192.307617,4154.871582,4.0,4.0,4.0,100.0,91.666664,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.07959,26.695667,4.512876,2.436736,3.855528,20.360229,2.367579,1.439125,0.928113,1.342358,81.964462,13.494834,0.398847,1.184285,1.393813,1.0
1709135108.364356,4113.333496,4192.307617,4154.871582,4.0,4.0,4.0,100.0,91.666664,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.07959,26.695667,4.512876,2.436736,3.855528,20.360229,2.367579,1.439125,0.928113,1.342358,81.964462,13.494834,0.398847,1.184285,1.393813,1.0
1709135108.489392,4192.820313,4065.128174,4201.025879,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.539093,23.668186,3.862532,2.697176,4.661419,20.373642,2.04543,1.554432,0.964103,1.225958,85.669228,12.534906,0.408811,1.248096,1.239022,1.0
1709135108.614428,4332.820313,4120.512695,4378.974121,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.648743,20.354568,3.270211,2.878613,5.098014,19.851141,2.230009,1.65359,0.986634,1.051859,78.089111,10.698963,0.448384,1.282563,1.010988,1.0
1709135108.739463,4277.94873,4138.461426,4317.436035,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.38559,17.049246,2.860626,2.940678,5.087245,20.118879,2.857583,1.730986,0.985057,0.878083,61.002876,8.36379,0.499847,1.28354,0.777539,1.0
1709135108.864499,4287.179688,4124.615234,4290.256348,4.0,4.0,4.0,100.0,91.666664,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.697983,14.557205,2.781567,2.960796,4.783874,22.793161,3.74095,1.804533,0.959083,0.758794,40.773769,6.017866,0.561407,1.271548,0.602598,1.0
1709135111.36521,4230.769043,4177.436035,4342.563965,4.0,4.0,4.0,100.0,66.666664,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.559998,107.424446,28.891449,4.298901,16.855688,20.489254,4.063459,5.126718,1.951557,0.769555,72.271942,6.376652,2.001987,1.647027,1.500321,-1.0
1709135111.490245,4207.179688,4165.641113,4312.820313,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.566956,84.114113,22.232948,4.607679,14.755032,22.926456,3.944259,3.942352,2.141728,0.809718,78.000153,7.118942,1.494825,1.521742,1.409269,-1.0
1709135111.615281,4294.358887,4122.05127,4294.871582,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.365417,60.343338,15.625203,5.138988,12.636145,24.810801,3.65098,3.19656,2.33884,0.833788,88.207405,8.324174,1.204201,1.406697,1.364322,0.0
1709135111.740317,4688.717773,4142.05127,4366.666504,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.078461,42.495186,10.629781,5.882425,11.264298,26.5138,3.271544,2.951474,2.48443,0.829909,100.522514,9.668059,1.179751,1.3356,1.398754,0.0
1709135111.865352,4466.666504,4169.230957,4320.512695,4.0,4.0,4.0,100.0,75.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.433167,31.940071,7.673736,6.674488,10.741657,28.313824,2.911564,3.036436,2.511126,0.791004,109.027168,10.435377,1.344567,1.308493,1.485734,0.0
1709135111.865352,4466.666504,4169.230957,4320.512695,4.0,4.0,4.0,100.0,75.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.433167,31.940071,7.673736,6.674488,10.741657,28.313824,2.911564,3.036436,2.511126,0.791004,109.027168,10.435377,1.344567,1.308493,1.485734,0.0
1709135111.990388,4538.461426,4154.358887,4295.384766,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.17926,25.662634,6.102293,7.272758,10.565514,30.071753,2.688731,3.212845,2.386357,0.720114,108.212982,10.013264,1.592222,1.305313,1.556122,0.0
1709135112.115423,4664.615234,4167.692383,4258.461426,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.302094,20.498993,5.011451,7.510567,10.052709,31.107964,2.703768,3.274683,2.132193,0.632254,96.929497,8.623303,1.838583,1.315336,1.542448,0.0
1709135112.240459,4598.974121,4172.307617,4254.871582,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.108521,15.699476,4.056972,7.378571,8.862705,30.174471,2.933419,3.074709,1.818446,0.551932,79.682671,7.055317,2.054577,1.344442,1.422519,0.0
